"Carimbo de data/hora","Termo de Consentimento ","1. Idade? (coloque em número)","2. Gênero?","3. Maior nível de formação acadêmica concluído?","4. Área principal de formação?","5. Tempo de experiência na área de Engenharia de Software?","6. Área principal de atuação profissional?","7. Frequência de uso de ferramentas de Inteligência Artificial Generativa (IAG) no desenvolvimento de software?
","8. Para quais atividades você utiliza ferramentas de Inteligência Artificial Generativa? (Pode selecionar mais de uma opção)
","9. Cidade onde você reside?","10. Estado onde você reside?","11. Qual é o seu vínculo profissional atual?","12. Qual é o porte da empresa onde você atua?","13. Qual é o seu regime de trabalho atual?","VC1. Prefiro evitar situações profissionais nas quais os resultados sejam imprevisíveis.
","VC2. Sinto desconforto ao utilizar tecnologias cujo funcionamento não compreendo completamente. ","VC3. Valorizo regras claras para orientar decisões técnicas.","VC4. Prefiro utilizar tecnologias já consolidadas em vez de soluções novas e ainda pouco testadas.","VC5. Prefiro tomar decisões técnicas apenas quando há informações claras e bem definidas. ","VC6. Em projetos de desenvolvimento de software, decisões sobre tecnologias devem seguir as orientações de autoridades ou gestores superiores.","VC7. Em um ambiente profissional, não é apropriado questionar decisões técnicas tomadas por superiores hierárquicos.
","VC8. A adoção de novas tecnologias em uma organização deve respeitar a hierarquia e os níveis de autoridade estabelecidos.
","VC9. Pessoas em posições mais altas devem tomar decisões importantes relacionadas à tecnologia.
","VC10. É esperado que profissionais sigam orientações superiores mesmo quando discordam tecnicamente.","VC11. Prefiro tomar decisões técnicas de forma autônoma no desenvolvimento de software. ","VC12. Valorizo soluções tecnológicas que aumentem minha autonomia profissional.
","VC13. Decisões sobre o uso de tecnologias em projetos de software devem considerar prioritariamente o grupo, e não apenas o indivíduo. ","VC14. Valorizo reconhecimento individual pelos resultados do meu trabalho em projetos de software. ","
VC15. O sucesso em projetos de software depende mais do esforço coletivo do que individual.","
VC16. Sinto-me mais confortável trabalhando em equipe do que de forma totalmente independente.","VC17. Estou disposto(a) a investir tempo no aprendizado de tecnologias que tragam benefícios futuros.","VC18. Prefiro estratégias tecnológicas que gerem ganhos sustentáveis no longo prazo.","VC19. A aprendizagem contínua é essencial para minha atuação profissional.","VC20. Estou disposto(a) a sacrificar ganhos imediatos por benefícios futuros no uso de tecnologia.","VC21. Planejamento de longo prazo é mais importante do que resultados rápidos em decisões tecnológicas.","VC22. Estou disposto(a) a adaptar minhas práticas profissionais ao longo do tempo para acompanhar mudanças tecnológicas. ","VC23. Em minha atuação profissional, valorizo mais desempenho e resultados do que relações interpessoais.","VC24. Ambientes competitivos tendem a produzir melhores resultados em projetos de software.","VC25. O sucesso profissional deve ser medido principalmente por desempenho e produtividade.","VC26. Prefiro ambientes de trabalho competitivos, com foco em desempenho e resultados.","LI1. Compreendo como modelos de Inteligência Artificial Generativa produzem respostas.","LI2. Reconheço as limitações técnicas da Inteligência Artificial Generativa, como vieses e possíveis erros nas respostas.
","LI3. Sou capaz de identificar inconsistências ou possíveis erros em respostas geradas por ferramentas de IA.
","LI4. Sinto-me preparado(a) para utilizar ferramentas de Inteligência Artificial Generativa de forma crítica e responsável. ","CO1. Considero as respostas fornecidas por ferramentas de Inteligência Artificial Generativa tecnicamente confiáveis.","CO2. Confio na IA generativa para apoiar decisões técnicas, mesmo em situações complexas.","CO3. Confio nas sugestões geradas por ferramentas de Inteligência Artificial Generativa para apoiar minhas atividades.","PR1. O uso de ferramentas de Inteligência Artificial Generativa pode gerar erros técnicos difíceis de identificar.","PR2. Ferramentas de Inteligência Artificial Generativa podem produzir resultados enviesados ou inconsistentes.","PR3. A dependência excessiva de ferramentas de Inteligência Artificial Generativa pode comprometer a qualidade do software desenvolvido.","PR4. O uso inadequado de ferramentas de Inteligência Artificial Generativa pode trazer consequências negativas para projetos de desenvolvimento de software.","MC1. Sempre verifico as respostas da Inteligência Artificial Generativa antes de utilizá-las.","MC2. Analiso criticamente as sugestões geradas por ferramentas de Inteligência Artificial Generativa.","MC3. Comparo os resultados gerados pela Inteligência Artificial Generativa com outras fontes de informação.","MC4. Utilizo a Inteligência Artificial Generativa como apoio ao julgamento humano, e não como substituição.","UP1. O uso de Inteligência Artificial Generativa melhora meu desempenho no desenvolvimento de software.","UP2. O uso de Inteligência Artificial Generativa aumenta minha produtividade no desenvolvimento de software.","UP3. O uso de Inteligência Artificial Generativa contribui para a qualidade do meu trabalho no desenvolvimento de software.","UP4. O uso de Inteligência Artificial Generativa melhora minha eficiência na execução de tarefas de desenvolvimento de software.","EP1. Aprender a utilizar ferramentas de Inteligência Artificial Generativa é fácil para mim.","EP2. Interagir com ferramentas de Inteligência Artificial Generativa é claro e compreensível.","EP3. Utilizar ferramentas de Inteligência Artificial Generativa não exige esforço excessivo.","IS1. Pessoas importantes para mim acreditam que devo utilizar ferramentas de Inteligência Artificial Generativa.","IS2. A organização onde trabalho incentiva o uso de ferramentas de Inteligência Artificial Generativa.","IS3. Colegas de trabalho utilizam ferramentas de Inteligência Artificial Generativa regularmente.","CF1. Possuo infraestrutura adequada para utilizar ferramentas de Inteligência Artificial Generativa.","CF2. Recebo suporte organizacional para utilizar ferramentas de Inteligência Artificial Generativa. OBS:  Entende-se por suporte organizacional o incentivo institucional, a oferta de capacitação, a existência de diretrizes de uso, o apoio técnico e a disponibilidade de recursos para utilização dessas ferramentas.","CF3. Tenho acesso às ferramentas necessárias para utilizar Inteligência Artificial Generativa.","IU1. Pretendo continuar utilizando ferramentas de Inteligência Artificial Generativa no futuro.","IU2. Pretendo ampliar o uso de ferramentas de Inteligência Artificial Generativa em minhas atividades profissionais.
","IU3. Planejo integrar ferramentas de Inteligência Artificial Generativa de forma sistemática ao meu fluxo de trabalho. ","UE1. Utilizo ferramentas de Inteligência Artificial Generativa regularmente no desenvolvimento de software.","UE2. Utilizo ferramentas de IA generativa em diferentes etapas do desenvolvimento de software.","UE3. Utilizo ferramentas de IA generativa de forma frequente ao longo das minhas atividades de desenvolvimento. ","MH1. Utilizar ferramentas de IA generativa é uma experiência agradável.","MH2. Eu me sinto satisfeito ao utilizar IA generativa no meu trabalho.","MH3. Utilizar IA generativa torna minhas atividades mais interessantes.","HB1. O uso de IA generativa já faz parte da minha rotina de trabalho.","HB2. Utilizo IA generativa de forma automática, sem precisar pensar muito.","HB3. O uso de IA generativa tornou-se um hábito no meu trabalho."
"2026/04/06 11:25:45 AM GMT-3","Aceito.","18","Homem;","Ensino superior completo;","Engenharia de Software;","4 a 6 anos;","Desenvolvimento de software;","Raramente (menos de uma vez por semana);","Não utilizo IA generativa;;Quando tenho um problema que não consigo solucionar peço que ela mostre uma solução e adapto ao meu código ","Cachoeira ","BA – Bahia;","Empregado(a) em empresa privada;","Grande porte;","CLT (Consolidação das Leis do Trabalho);","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Discordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Discordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Discordo totalmente;","Discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Discordo totalmente;","Discordo totalmente;","Nem concordo nem discordo;","Discordo totalmente;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Discordo totalmente;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Discordo totalmente;","Discordo;","Discordo;","Discordo;","Nem concordo nem discordo;","Discordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Discordo;","Discordo;","Discordo;"
"2026/04/06 11:35:28 AM GMT-3","Aceito.","36","Homem;","Especialização / MBA;","Tecnologia da Informação;","7 a 10 anos;","Gestão de projetos / Liderança técnica;","Raramente (menos de uma vez por semana);","Explicação de código;;Depuração (debugging);;Escrita de documentação;","Jundiaí","SP – São Paulo;","Empregado(a) em empresa privada;","Médio porte;","CLT (Consolidação das Leis do Trabalho);","Discordo;","Discordo totalmente;","Concordo;","Nem concordo nem discordo;","Discordo;","Discordo;","Discordo totalmente;","Discordo;","Concordo;","Discordo totalmente;","Discordo totalmente;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Discordo;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo totalmente;","Concordo;","Discordo totalmente;","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Discordo;","Discordo totalmente;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Concordo;","Discordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Discordo;","Concordo;","Discordo totalmente;"
"2026/04/06 11:59:51 AM GMT-3","Aceito.","22","Homem;","Ensino superior completo;","Análise e Desenvolvimento de Sistemas;","4 a 6 anos;","Desenvolvimento de software;","Frequentemente (quase todos os dias);","Geração de código;;Escrita de documentação;;Criação de testes automatizados;;Revisão de código;","Vinhedo","SP – São Paulo;","Empregado(a) em empresa privada;","Grande porte;","CLT (Consolidação das Leis do Trabalho);","Concordo;","Discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Discordo;","Discordo totalmente;","Concordo totalmente.","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Discordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Concordo;","Concordo;"
"2026/04/06 1:05:40 PM GMT-3","Aceito.","20","Homem;","Ensino médio;","Análise e Desenvolvimento de Sistemas;","Menos de 1 ano;","Outra não descrita acima","Diariamente.","Sugestão de soluções ou algoritmos;;Escrita de documentação;;Aprendizado de novas tecnologias;","Cuiabá ","MT – Mato Grosso;","Empregado(a) em empresa privada;","Pequeno porte;","Estagiário(a);","Discordo;","Discordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Discordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Concordo;","Discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Discordo;","Discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Discordo;","Concordo;"
"2026/04/06 1:53:32 PM GMT-3","Aceito.","45","Mulher;","Ensino superior completo;","Sistemas de Informação;","Menos de 1 ano;","Análise e modelagem de sistemas;","Ocasionalmente (algumas vezes por semana);","Sugestão de soluções ou algoritmos;;Escrita de documentação;;Aprendizado de novas tecnologias;","Jundiaí","SP – São Paulo;","Empregado(a) em empresa privada;","Médio porte;","CLT (Consolidação das Leis do Trabalho);","Discordo;","Discordo totalmente;","Concordo;","Discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Discordo;","Discordo;","Discordo;","Discordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Discordo;","Concordo;"
"2026/04/06 2:38:06 PM GMT-3","Aceito.","35","Homem;","Ensino superior completo;","Outra área (relacionada à Tecnologia da Informação).","Menos de 1 ano;","Ciência de dados / Inteligência Artificial;","Diariamente.","Geração de código;;Explicação de código;;Depuração (debugging);;Aprendizado de novas tecnologias;;Revisão de código;","Jundiaí","SP – São Paulo;","Empregado(a) em órgão público;","Grande porte;","Servidor(a) público(a) estatutário(a);","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Discordo totalmente;","Concordo;","Discordo totalmente;","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Discordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Discordo;","Concordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Discordo;","Discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente."
"2026/04/06 4:26:37 PM GMT-3","Aceito.","71","Homem;","Ensino superior completo;","Outra área de exatas (exemplo: outras engenharias, matemática, estatística, etc.);","Mais de 10 anos.","Desenvolvimento de software;","Frequentemente (quase todos os dias);","Sugestão de soluções ou algoritmos;;Explicação de código;;Aprendizado de novas tecnologias;","Jundiai ","SP – São Paulo;","Profissional autônomo(a);","Médio porte;","PJ (Pessoa Jurídica);","Discordo;","Discordo totalmente;","Concordo;","Discordo totalmente;","Concordo;","Discordo totalmente;","Discordo totalmente;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;"
"2026/04/06 4:50:49 PM GMT-3","Aceito.","52","Homem;","Especialização / MBA;","Ciência da Computação;","Mais de 10 anos.","Desenvolvimento de software;","Diariamente.","Geração de código;;Sugestão de soluções ou algoritmos;;Escrita de documentação;;Aprendizado de novas tecnologias;","Louveira ","SP – São Paulo;","Empregado(a) em empresa privada;","Grande porte;","CLT (Consolidação das Leis do Trabalho);","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo;"
"2026/04/06 4:56:59 PM GMT-3","Aceito.","21","Homem;","Ensino técnico;","Ciência da Computação;","Menos de 1 ano;","Desenvolvimento de software;","Frequentemente (quase todos os dias);","Sugestão de soluções ou algoritmos;;Explicação de código;;Escrita de documentação;;Aprendizado de novas tecnologias;;Revisão de código;","Varzea Paulista","SP – São Paulo;","Empregado(a) em empresa privada;","Pequeno porte;","CLT (Consolidação das Leis do Trabalho);","Discordo totalmente;","Discordo;","Nem concordo nem discordo;","Concordo;","Discordo;","Discordo;","Discordo totalmente;","Concordo;","Concordo;","Discordo;","Discordo totalmente;","Discordo;","Concordo totalmente.","Discordo totalmente;","Concordo totalmente.","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Discordo totalmente;","Discordo totalmente;","Discordo totalmente;","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Discordo;","Discordo totalmente;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Discordo;","Concordo totalmente.","Discordo;","Discordo;"
"2026/04/06 5:29:44 PM GMT-3","Aceito.","22","Homem;","Ensino médio;","Tecnologia da Informação;","Menos de 1 ano;","Desenvolvimento de software;","Ocasionalmente (algumas vezes por semana);","Geração de código;;Sugestão de soluções ou algoritmos;;Depuração (debugging);","Jundiaí","SP – São Paulo;","Profissional autônomo(a);","Não se aplica.","PJ (Pessoa Jurídica);","Discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo totalmente;","Discordo totalmente;","Discordo totalmente;","Discordo;","Concordo;","Concordo totalmente.","Discordo totalmente;","Concordo;","Discordo;","Discordo totalmente;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo totalmente;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Discordo;","Discordo;","Discordo;","Concordo totalmente.","Discordo totalmente;","Concordo totalmente.","Nem concordo nem discordo;","Discordo totalmente;","Discordo totalmente;","Concordo;","Concordo;","Concordo;","Discordo;","Discordo;","Discordo;","Discordo;","Discordo totalmente;","Nem concordo nem discordo;"
"2026/04/06 6:23:58 PM GMT-3","Aceito.","31","Homem;","Ensino superior completo;","Análise e Desenvolvimento de Sistemas;","Menos de 1 ano;","Desenvolvimento de software;","Diariamente.","Geração de código;;Sugestão de soluções ou algoritmos;;Explicação de código;;Escrita de documentação;;Aprendizado de novas tecnologias;;Revisão de código;","Jundiaí","SP – São Paulo;","Outro;","Não se aplica.","Outro.","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Discordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente."
"2026/04/06 8:32:19 PM GMT-3","Aceito.","40","Homem;","Ensino superior completo;","Outra área (relacionada à Tecnologia da Informação).","1 a 3 anos;","Ciência de dados / Inteligência Artificial;","Ocasionalmente (algumas vezes por semana);","Explicação de código;;Aprendizado de novas tecnologias;","São José do Rio Preto ","SP – São Paulo;","Empregado(a) em empresa privada;","Médio porte;","CLT (Consolidação das Leis do Trabalho);","Discordo;","Discordo;","Concordo totalmente.","Discordo;","Concordo;","Discordo;","Discordo;","Nem concordo nem discordo;","Discordo;","Discordo;","Discordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Discordo totalmente;","Discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Discordo;","Discordo;","Discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;"
"2026/04/07 7:56:50 AM GMT-3","Aceito.","21","Homem;","Ensino superior completo;","Sistemas de Informação;","1 a 3 anos;","Infraestrutura;","Frequentemente (quase todos os dias);","Sugestão de soluções ou algoritmos;;Explicação de código;;Depuração (debugging);;Escrita de documentação;;Aprendizado de novas tecnologias;","Belo Horizonte ","MG – Minas Gerais;","Empregado(a) em empresa privada;","Médio porte;","CLT (Consolidação das Leis do Trabalho);","Concordo;","Nem concordo nem discordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Discordo;","Nem concordo nem discordo;","Concordo totalmente.","Nem concordo nem discordo;","Discordo;","Discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Concordo totalmente.","Concordo totalmente.","Discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Discordo totalmente;","Concordo;","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo totalmente.","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Discordo totalmente;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo totalmente."
"2026/04/07 8:57:24 AM GMT-3","Aceito.","35","Homem;","Ensino superior completo;","Tecnologia da Informação;","Mais de 10 anos.","Desenvolvimento de software;","Frequentemente (quase todos os dias);","Geração de código;;Sugestão de soluções ou algoritmos;;Explicação de código;;Aprendizado de novas tecnologias;;Revisão de código;","Jundiaí","SP – São Paulo;","Empresário(a) / Sócio(a) de empresa;","Microempresa;","Outro.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Discordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Discordo totalmente;","Nem concordo nem discordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Discordo;","Nem concordo nem discordo;","Discordo;","Concordo;","Concordo totalmente.","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Concordo;","Concordo;","Concordo;","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Nem concordo nem discordo;","Concordo;","Concordo;","Concordo;","Concordo;","Concordo totalmente.","Concordo totalmente.","Concordo totalmente.","Nem concordo nem discordo;","Nem concordo nem discordo;","Concordo;","Concordo totalmente.","Discordo totalmente;","Concordo;"
